Date,Open,High,Low,Close,Adj Close,Volume
2022-03-15,56.639999,59.450001,56.060001,59.160000,58.986702,8883900
2022-03-16,60.630001,63.599998,59.279999,63.590000,63.403725,10753700
2022-03-17,62.860001,65.070000,62.340000,65.070000,64.879387,6823800
2022-03-18,64.449997,67.879997,64.010002,67.779999,67.581451,7320100
2022-03-21,67.430000,68.300003,65.650002,67.400002,67.202568,6932000
2022-03-22,67.589996,70.360001,67.440002,70.019997,69.814888,6545500
2022-03-23,68.900002,70.300003,68.000000,68.010002,67.810776,6329500
2022-03-24,68.779999,71.050003,67.930000,71.040001,70.831902,7481700
2022-03-25,70.980003,71.419998,69.190002,70.940002,70.732193,6746000
2022-03-28,70.900002,73.129997,70.400002,73.129997,72.915779,6723900
2022-03-29,74.720001,75.860001,73.559998,75.589996,75.368568,6554700
2022-03-30,74.849998,75.519997,73.330002,73.980003,73.763290,5080900
2022-03-31,74.000000,74.139999,71.779999,71.919998,71.709320,9025200
2022-04-01,72.220001,72.529999,70.540001,71.870003,71.659470,6871100
2022-04-04,72.160004,74.769997,72.050003,74.760002,74.541008,5137800
2022-04-05,74.169998,74.459999,70.949997,71.489998,71.280579,7526700
2022-04-06,69.269997,69.720001,67.279999,68.300003,68.099930,9252500
2022-04-07,67.949997,69.529999,66.559998,68.669998,68.468842,11922100
2022-04-08,67.989998,68.269997,66.510002,66.720001,66.524559,8071500
2022-04-11,65.059998,65.430000,63.450001,63.580002,63.393757,6325900
2022-04-12,65.410004,66.099998,62.520000,63.080002,62.895218,8633500
2022-04-13,63.150002,65.989998,62.889999,65.580002,65.387894,4822300
2022-04-14,65.599998,65.820000,62.520000,62.570000,62.386711,6524200
2022-04-18,62.169998,63.549999,61.610001,62.770000,62.586128,5079300
2022-04-19,62.430000,65.690002,62.049999,65.430000,65.238335,5298700
2022-04-20,65.820000,65.970001,63.110001,63.520000,63.333931,5556300
2022-04-21,65.059998,66.040001,60.590000,60.980000,60.801369,7759100
2022-04-22,60.990002,61.450001,57.590000,57.720001,57.550919,8847700
2022-04-25,57.110001,59.330002,56.680000,59.240002,59.066467,10126300
2022-04-26,58.470001,58.520000,54.639999,54.669998,54.509853,8575900
2022-04-27,54.750000,56.709999,54.000000,54.610001,54.450031,11185600
2022-04-28,56.360001,59.119999,54.869999,58.450001,58.278782,10804300
2022-04-29,56.939999,58.200001,53.009998,53.200001,53.044159,10679900
2022-05-02,53.060001,55.060001,51.990002,54.990002,54.828918,20958500
2022-05-03,54.980000,55.900002,54.130001,55.160000,54.998417,7886700
2022-05-04,55.290001,59.060001,53.400002,58.860001,58.687580,13096800
2022-05-05,57.209999,57.270000,51.689999,53.009998,52.854713,10504300
2022-05-06,52.189999,53.590000,50.230000,51.680000,51.528614,11967600
2022-05-09,49.720001,50.529999,47.099998,47.580002,47.440624,10267900
2022-05-10,49.930000,50.310001,47.389999,48.750000,48.607197,15863600
2022-05-11,47.970001,49.799999,45.560001,45.820000,45.685780,14614700
2022-05-12,44.430000,47.049999,43.660000,45.619999,45.486362,13020100
2022-05-13,47.040001,49.310001,46.509998,48.950001,48.806610,6787700
2022-05-16,48.389999,49.070000,47.419998,47.849998,47.709831,6117400
2022-05-17,49.750000,50.439999,48.520000,50.320000,50.172596,6323100
2022-05-18,48.759998,49.020000,44.950001,45.320000,45.187241,5871100
2022-05-19,44.730000,46.360001,44.240002,44.869999,44.738560,8996200
2022-05-20,45.970001,46.169998,41.959999,44.560001,44.429470,8083800
2022-05-23,44.919998,46.169998,44.150002,46.049999,45.915104,6665800
2022-05-24,44.360001,44.590000,42.529999,44.080002,43.950878,7080000
2022-05-25,43.610001,45.980000,43.560001,45.340000,45.207184,6810400
2022-05-26,45.070000,48.320000,44.980000,47.830002,47.689892,4328200
2022-05-27,48.860001,51.000000,48.820000,51.000000,50.850605,6654600
2022-05-31,50.959999,51.689999,49.360001,50.669998,50.521568,5983100
2022-06-01,51.410000,52.119999,49.180000,49.930000,49.783737,5546800
2022-06-02,49.549999,52.700001,49.070000,52.680000,52.525684,5735300
2022-06-03,50.849998,51.330002,49.470001,49.860001,49.713943,5174300
2022-06-06,51.389999,51.900002,49.720001,50.240002,50.092831,4302900
2022-06-07,49.099998,51.349998,48.730000,51.130001,50.980225,3910700
2022-06-08,50.810001,51.700001,50.070000,50.360001,50.212479,2646100
2022-06-09,49.750000,50.799999,47.599998,47.610001,47.470535,3649200
2022-06-10,45.799999,46.189999,44.139999,44.220001,44.090466,8409000
2022-06-13,41.470001,42.240002,39.869999,40.150002,40.032391,9947800
2022-06-14,40.820000,41.080002,39.529999,40.340000,40.221832,6262100
2022-06-15,41.320000,43.470001,40.490002,42.310001,42.186062,9515400
2022-06-16,40.119999,40.250000,38.240002,38.919998,38.805988,14454900
2022-06-17,39.099998,40.520000,38.619999,39.820000,39.703354,8058500
2022-06-21,41.139999,42.500000,41.119999,41.830002,41.707466,7202300
2022-06-22,41.009998,43.029999,40.880001,41.689999,41.567875,5698500
2022-06-23,42.450001,43.180000,41.590000,42.930000,42.804245,5272700
2022-06-24,43.799999,45.970001,43.740002,45.950001,45.815399,4194600
2022-06-27,46.290001,46.470001,44.820000,45.169998,45.037682,3519300
2022-06-28,45.360001,46.160000,42.360001,42.400002,42.275799,5014900
2022-06-29,42.340000,42.939999,41.610001,42.520000,42.395447,5065400
2022-06-30,41.560001,42.490002,40.070000,41.410000,41.288696,5645400
2022-07-01,40.980000,42.070000,40.459999,41.950001,41.827114,6475300
2022-07-05,40.820000,43.410000,40.340000,43.389999,43.262897,4550700
2022-07-06,43.500000,44.580002,42.970001,43.919998,43.791344,4774400
2022-07-07,44.200001,46.020000,44.200001,45.790001,45.655869,2805700
2022-07-08,44.880001,46.349998,44.630001,45.939999,45.805424,3367200
2022-07-11,45.150002,45.220001,43.680000,43.919998,43.791344,3468400
2022-07-12,44.330002,44.930000,42.599998,43.090000,42.963776,3660700
2022-07-13,41.389999,43.639999,41.230000,42.930000,42.804245,5835500
2022-07-14,42.099998,43.459999,41.139999,43.220001,43.093395,4531200
2022-07-15,44.139999,44.790001,43.630001,44.759998,44.628883,3603000
2022-07-18,45.630001,46.080002,43.660000,44.009998,43.881077,3689000
2022-07-19,45.150002,46.790001,44.630001,46.689999,46.553226,4099500
2022-07-20,46.840000,48.560001,46.599998,48.169998,48.028893,4635900
2022-07-21,48.299999,49.560001,47.480000,49.549999,49.404850,3745500
2022-07-22,49.279999,49.950001,47.209999,47.810001,47.669949,4411600
2022-07-25,47.799999,47.950001,46.619999,47.299999,47.161442,4661400
2022-07-26,46.720001,46.779999,45.139999,45.389999,45.257038,2454700
2022-07-27,46.820000,49.770000,46.669998,49.230000,49.085789,6164200
2022-07-28,49.150002,50.380001,47.919998,50.160000,50.013065,5981300
2022-07-29,50.689999,52.299999,50.230000,52.020000,51.867619,4355300
2022-08-01,51.419998,53.099998,51.049999,51.959999,51.807793,2950700
2022-08-02,51.150002,53.009998,50.810001,51.610001,51.458817,3238200
2022-08-03,52.200001,54.709999,52.180000,54.419998,54.260586,3360400
2022-08-04,54.430000,55.029999,53.709999,54.889999,54.729210,2757400
2022-08-05,53.160000,54.730000,52.880001,54.020000,53.861759,5275600
2022-08-08,54.340000,55.599998,53.180000,53.669998,53.512779,3451700
2022-08-09,53.000000,53.099998,51.900002,52.439999,52.286385,2925200
2022-08-10,54.950001,55.459999,54.090000,55.360001,55.197834,5651000
2022-08-11,56.169998,56.860001,54.480000,54.730000,54.569675,3425700
2022-08-12,55.439999,56.910000,55.070000,56.889999,56.723351,2541800
2022-08-15,56.500000,57.930000,56.500000,57.750000,57.580830,2333800
2022-08-16,57.380001,58.220001,56.400002,57.480000,57.311623,3176100
2022-08-17,56.340000,57.169998,55.439999,56.150002,55.985519,4061700
2022-08-18,56.090000,56.820000,55.560001,56.439999,56.274666,2417200
2022-08-19,55.349998,55.549999,53.939999,54.220001,54.061172,3276600
2022-08-22,52.720001,52.799999,51.049999,51.349998,51.199577,6863400
2022-08-23,51.250000,52.189999,50.990002,51.259998,51.109840,3306000
2022-08-24,51.080002,52.150002,50.889999,51.549999,51.398991,2665900
2022-08-25,52.119999,53.349998,51.770000,53.340000,53.183750,3793600
2022-08-26,53.250000,53.639999,48.950001,48.959999,48.816578,5883600
2022-08-29,48.000000,48.869999,47.630001,48.000000,47.859390,4782500
2022-08-30,48.529999,48.700001,46.099998,46.919998,46.782555,4143100
2022-08-31,47.830002,48.110001,46.340000,46.369999,46.234165,8669000
2022-09-01,45.549999,46.490002,44.380001,46.400002,46.264080,5381400
2022-09-02,47.310001,47.730000,44.570000,45.070000,44.937973,6527700
2022-09-06,45.189999,45.500000,43.750000,44.419998,44.289879,5361300
2022-09-07,44.529999,46.509998,44.480000,46.200001,46.064667,5658200
2022-09-08,45.509998,47.080002,45.110001,46.669998,46.533287,5603600
2022-09-09,47.380001,48.849998,47.360001,48.689999,48.547371,3204400
2022-09-12,49.130001,49.959999,49.049999,49.840000,49.694004,3783700
2022-09-13,46.939999,47.360001,44.090000,44.349998,44.220081,6452900
2022-09-14,44.730000,45.330002,44.169998,45.080002,44.947948,3966700
2022-09-15,44.419998,45.200001,43.049999,43.520000,43.392517,4936200
2022-09-16,42.520000,43.119999,41.900002,42.990002,42.864071,4404300
2022-09-19,42.189999,43.709999,42.169998,43.680000,43.552048,4083000
2022-09-20,42.889999,43.660000,42.270000,42.950001,42.824184,4680700
2022-09-21,43.240002,44.520000,41.380001,41.400002,41.278728,7901000
2022-09-22,40.919998,41.250000,40.029999,40.400002,40.281658,5791200
2022-09-23,39.669998,39.740002,38.070000,39.080002,38.965523,6914300
2022-09-26,38.900002,40.189999,38.520000,38.689999,38.576664,5462100
2022-09-27,39.700001,40.380001,38.090000,38.790001,38.676373,6509100
2022-09-28,38.759998,40.669998,38.330002,40.299999,40.181946,4888400
2022-09-29,39.110001,39.220001,37.090000,38.029999,37.918598,6546700
2022-09-30,37.740002,38.869999,36.630001,36.660000,36.552612,6182700
2022-10-03,37.139999,38.830002,36.750000,38.389999,38.277542,6336800
2022-10-04,39.919998,40.990002,39.900002,40.799999,40.680481,6057600
2022-10-05,39.650002,41.270000,38.880001,40.730000,40.610687,5186900
2022-10-06,40.439999,41.349998,39.980000,40.080002,39.962593,5929600
2022-10-07,38.720001,38.740002,36.639999,37.009998,36.901585,6074900
2022-10-10,37.049999,37.169998,35.520000,36.220001,36.113899,4264900
2022-10-11,35.790001,36.580002,34.799999,35.320000,35.216537,7187700
2022-10-12,35.450001,35.970001,35.049999,35.259998,35.156712,4789500
2022-10-13,33.209999,37.230000,32.980000,36.860001,36.752026,11138400
2022-10-14,37.520000,37.689999,34.490002,34.619999,34.518585,7828800
2022-10-17,36.250000,37.169998,36.250000,36.970001,36.861706,6477900
2022-10-18,38.889999,39.070000,36.759998,37.549999,37.440002,8565700
2022-10-19,37.060001,38.090000,36.540001,37.230000,37.120941,4555900
2022-10-20,36.959999,38.389999,36.490002,36.810001,36.702171,6110200
2022-10-21,36.500000,38.689999,36.180000,38.570000,38.457016,6389900
2022-10-24,38.619999,39.660000,37.570000,39.410000,39.294556,5796100
2022-10-25,39.660000,41.119999,39.660000,41.020000,40.899837,4275300
2022-10-26,39.340000,40.939999,39.060001,39.180000,39.065228,6383000
2022-10-27,38.849998,39.270000,37.610001,37.730000,37.619476,4760400
2022-10-28,37.549999,40.180000,37.540001,40.060001,39.942654,5421200
2022-10-31,39.369999,39.619999,38.560001,39.080002,38.965523,4941300
2022-11-01,40.110001,40.259998,38.200001,38.290001,38.177837,5054900
2022-11-02,38.299999,39.150002,35.650002,35.669998,35.565510,8117600
2022-11-03,34.919998,35.330002,34.160000,34.279999,34.179581,6333300
2022-11-04,35.590000,35.869999,33.900002,35.369999,35.266388,6678300
2022-11-07,35.660000,36.279999,35.070000,36.139999,36.034134,2762000
2022-11-08,36.540001,37.540001,35.570000,36.639999,36.532669,4522200
2022-11-09,36.130001,36.340000,34.849998,34.919998,34.817707,3739500
2022-11-10,38.330002,40.169998,37.740002,40.080002,39.962593,8295100
2022-11-11,40.049999,41.759998,39.660000,41.560001,41.438259,5258800
2022-11-14,40.959999,41.930000,40.549999,40.810001,40.690456,9880100
2022-11-15,42.770000,43.049999,40.980000,41.959999,41.837086,6668500
2022-11-16,41.369999,41.450001,40.549999,40.790001,40.670513,3162100
2022-11-17,39.439999,41.020000,39.400002,40.580002,40.461128,6841500
2022-11-18,41.470001,41.520000,39.889999,40.590000,40.471100,4441000
2022-11-21,40.180000,40.520000,39.509998,39.740002,39.623589,2388000
2022-11-22,39.950001,40.930000,39.330002,40.880001,40.760250,4417400
2022-11-23,40.880001,41.860001,40.810001,41.689999,41.567875,4171200
2022-11-25,41.209999,41.410000,40.990002,41.119999,40.999546,1389800
2022-11-28,40.549999,41.130001,39.650002,39.900002,39.783123,2027400
2022-11-29,39.959999,40.080002,38.900002,39.310001,39.194851,2445200
2022-11-30,39.369999,42.900002,39.139999,42.900002,42.774334,7264400
2022-12-01,42.970001,43.540001,42.139999,42.980000,42.854095,3915500
2022-12-02,41.459999,42.869999,41.400002,42.639999,42.515091,3851800
2022-12-05,41.970001,42.349998,40.750000,41.160000,41.039429,3303300
2022-12-06,41.119999,41.160000,39.060001,39.459999,39.344406,4780200
2022-12-07,39.099998,39.700001,38.660000,39.119999,39.005405,5564300
2022-12-08,39.509998,40.320000,38.930000,40.070000,39.952621,2979300
2022-12-09,39.759998,40.540001,39.400002,39.549999,39.434143,3547700
2022-12-12,39.570000,40.520000,39.290001,40.509998,40.391331,2635100
2022-12-13,43.669998,43.720001,40.599998,41.389999,41.268753,8336100
2022-12-14,41.180000,42.169998,39.830002,40.750000,40.630630,6044100
2022-12-15,39.520000,39.730000,37.650002,38.009998,37.898655,6916600
2022-12-16,37.790001,38.230000,36.820000,37.259998,37.150852,10383400
2022-12-19,37.320000,37.340000,35.869999,36.250000,36.143810,3937600
2022-12-20,35.880001,36.619999,35.459999,36.150002,36.044106,4273900
2022-12-21,36.430000,37.549999,36.200001,37.209999,37.100998,3780900
2022-12-22,36.230000,36.250000,34.070000,35.259998,35.259998,6067000
2022-12-23,34.889999,35.560001,34.380001,35.430000,35.430000,3989800
2022-12-27,35.230000,35.250000,34.240002,34.360001,34.360001,3586600
2022-12-28,34.259998,34.869999,33.380001,33.450001,33.450001,3661000
2022-12-29,34.160000,35.310001,34.000000,35.070000,35.070000,3915100
2022-12-30,34.310001,35.049999,33.970001,35.040001,35.040001,3244100
2023-01-03,35.639999,36.029999,33.919998,34.549999,34.549999,5372200
2023-01-04,35.110001,35.310001,34.029999,34.880001,34.880001,5351600
2023-01-05,34.410000,34.430000,33.669998,33.740002,33.740002,4385400
2023-01-06,34.180000,35.900002,33.419998,35.599998,35.599998,4534200
2023-01-09,36.139999,37.320000,35.889999,36.070000,36.070000,5222800
2023-01-10,35.779999,36.680000,35.639999,36.680000,36.680000,3629700
2023-01-11,36.950001,37.950001,36.730000,37.919998,37.919998,3273800
2023-01-12,38.049999,38.580002,36.860001,38.279999,38.279999,6563200
2023-01-13,37.590000,38.900002,37.500000,38.810001,38.810001,3559100
2023-01-17,38.750000,39.340000,38.439999,38.939999,38.939999,2786500
2023-01-18,39.419998,39.840000,37.900002,37.939999,37.939999,3661700
2023-01-19,37.470001,37.790001,36.849998,37.180000,37.180000,4190900
2023-01-20,37.619999,39.310001,37.349998,39.259998,39.259998,3496100
2023-01-23,39.430000,41.299999,39.250000,40.980000,40.980000,7704400
2023-01-24,40.470001,41.110001,40.320000,40.790001,40.790001,5606200
2023-01-25,39.480000,40.770000,38.740002,40.570000,40.570000,6217600
2023-01-26,41.549999,42.189999,40.790001,42.139999,42.139999,4576200
2023-01-27,41.750000,43.560001,41.730000,42.970001,42.970001,5517700
2023-01-30,42.000000,42.430000,41.139999,41.200001,41.200001,4705400
2023-01-31,41.230000,42.480000,41.209999,42.470001,42.470001,5309400
2023-02-01,42.400002,44.980000,41.790001,44.310001,44.310001,8334300
2023-02-02,46.200001,48.009998,45.419998,47.430000,47.430000,7573600
2023-02-03,45.360001,47.619999,45.250000,45.720001,45.720001,8871600
2023-02-06,44.930000,45.630001,44.540001,44.959999,44.959999,6635800
2023-02-07,44.910000,47.139999,44.570000,46.830002,46.830002,8848300
2023-02-08,46.389999,46.669998,44.930000,45.119999,45.119999,4173000
2023-02-09,46.419998,46.470001,43.869999,44.290001,44.290001,4940300
2023-02-10,43.650002,44.259998,42.990002,43.730000,43.730000,4759700
2023-02-13,44.139999,45.279999,43.790001,45.139999,45.139999,3960700
2023-02-14,44.630001,46.060001,44.040001,45.750000,45.750000,6351900
2023-02-15,45.209999,46.500000,45.009998,46.490002,46.490002,4630700
2023-02-16,44.990002,46.230000,44.639999,44.669998,44.669998,5546300
2023-02-17,44.040001,44.259998,43.160000,44.029999,44.029999,3823200
2023-02-21,42.900002,43.320000,41.910000,41.939999,41.939999,3551400
2023-02-22,42.119999,42.599998,41.529999,42.000000,42.000000,4778800
2023-02-23,43.049999,43.080002,41.490002,42.730000,42.730000,6106800
2023-02-24,41.259998,41.599998,40.750000,41.259998,41.259998,6150500
2023-02-27,42.189999,42.570000,41.700001,41.869999,41.869999,4287600
2023-02-28,41.669998,42.470001,41.570000,41.730000,41.730000,3380300
2023-03-01,41.639999,41.830002,40.779999,41.060001,41.060001,4282600
2023-03-02,40.310001,41.950001,40.250000,41.759998,41.759998,4436100
2023-03-03,42.220001,43.509998,42.080002,43.459999,43.459999,4851900
2023-03-06,43.820000,44.680000,43.480000,43.520000,43.520000,4203600
2023-03-07,43.549999,43.810001,42.270000,42.450001,42.450001,5139000
2023-03-08,42.549999,43.029999,42.020000,42.889999,42.889999,4020600
2023-03-09,42.990002,43.740002,41.119999,41.320000,41.320000,5127900
2023-03-10,41.380001,41.830002,39.869999,40.169998,40.169998,15410400
2023-03-13,39.700001,41.830002,39.240002,40.779999,40.779999,15153900
2023-03-14,41.790001,42.810001,41.549999,42.660000,42.660000,6515500
2023-03-15,41.889999,43.189999,41.470001,43.080002,43.080002,9313100
2023-03-16,42.770000,45.439999,42.570000,45.330002,45.330002,8295100
2023-03-17,45.320000,46.020000,44.320000,44.880001,44.880001,6321700
2023-03-20,44.720001,45.299999,44.049999,45.209999,45.209999,4088400
2023-03-21,45.779999,46.630001,45.340000,46.470001,46.470001,3620400
2023-03-22,46.470001,47.959999,45.180000,45.200001,45.200001,12373900
2023-03-23,46.310001,47.570000,45.480000,46.299999,46.299999,6398600
2023-03-24,46.130001,46.639999,45.430000,46.610001,46.610001,3876000
2023-03-27,46.810001,47.139999,45.700001,45.939999,45.939999,3413800
2023-03-28,45.799999,45.799999,44.770000,45.480000,45.480000,3931100
2023-03-29,46.570000,47.310001,46.330002,47.150002,47.150002,3363900
2023-03-30,47.860001,48.169998,47.450001,47.980000,47.980000,4151600
2023-03-31,48.040001,49.630001,47.970001,49.570000,49.570000,3616900
2023-04-03,48.889999,49.400002,48.480000,49.320000,49.320000,4094000
2023-04-04,49.450001,49.759998,48.599998,48.990002,48.990002,3262000
2023-04-05,48.650002,48.709999,47.400002,47.970001,47.970001,4165700
2023-04-06,47.450001,48.759998,47.040001,48.660000,48.660000,4401700
2023-04-10,47.689999,48.560001,47.130001,48.549999,48.549999,3298500
2023-04-11,48.540001,48.540001,47.770000,47.930000,47.930000,2669300
2023-04-12,48.520000,48.680000,46.930000,47.060001,47.060001,4435100
2023-04-13,47.580002,49.020000,47.529999,48.900002,48.900002,3579600
2023-04-14,48.369999,49.240002,47.790001,48.689999,48.689999,3261600
2023-04-17,48.570000,48.869999,47.919998,48.740002,48.740002,3331700
2023-04-18,49.410000,49.540001,48.380001,48.770000,48.770000,3360300
2023-04-19,48.020000,49.029999,47.980000,48.709999,48.709999,3559300
2023-04-20,47.759998,48.849998,47.540001,47.959999,47.959999,5024600
2023-04-21,47.799999,48.270000,47.270000,48.020000,48.020000,4026800
2023-04-24,47.950001,48.360001,47.160000,47.810001,47.810001,2716100
2023-04-25,47.299999,47.509998,45.980000,46.020000,46.020000,5003600
2023-04-26,47.000000,47.470001,46.410000,46.540001,46.540001,3824900
2023-04-27,47.680000,49.220001,47.490002,49.070000,49.070000,6533700
2023-04-28,48.970001,49.750000,48.630001,49.740002,49.740002,3577400
2023-05-01,49.599998,50.040001,49.270000,49.610001,49.610001,3442000
2023-05-02,49.590000,49.680000,48.180000,48.720001,48.720001,3989700
2023-05-03,48.849998,49.660000,48.060001,48.119999,48.119999,5063900
2023-05-04,48.009998,48.340000,47.410000,47.750000,47.750000,3681000
2023-05-05,48.400002,50.009998,48.299999,49.750000,49.750000,3345500
2023-05-08,49.580002,50.090000,49.250000,49.980000,49.980000,2783300
2023-05-09,49.450001,49.720001,49.240002,49.349998,49.349998,2549600
2023-05-10,50.110001,50.680000,49.330002,50.419998,50.419998,4756900
2023-05-11,50.540001,50.880001,50.060001,50.720001,50.720001,3549200
2023-05-12,50.849998,51.009998,49.689999,50.349998,50.349998,3734600
2023-05-15,50.480000,50.950001,50.000000,50.889999,50.889999,3573300
2023-05-16,50.630001,51.520000,50.630001,50.980000,50.980000,2990300
2023-05-17,51.290001,52.389999,50.939999,52.230000,52.230000,3844700
2023-05-18,52.320000,54.189999,52.310001,54.110001,54.110001,5006400
2023-05-19,54.180000,54.410000,53.520000,53.869999,53.869999,3887100
2023-05-22,53.779999,54.540001,53.770000,54.189999,54.189999,3458900
2023-05-23,53.669998,54.020000,52.720001,52.830002,52.830002,2703700
2023-05-24,52.200001,52.680000,51.619999,52.270000,52.270000,3936600
2023-05-25,54.610001,55.189999,53.820000,54.779999,54.779999,4619400
2023-05-26,55.139999,57.849998,55.090000,57.590000,57.590000,4786400
2023-05-30,59.009998,59.389999,57.619999,58.080002,58.080002,4644200
2023-05-31,57.529999,58.220001,56.939999,57.320000,57.320000,4268000
2023-06-01,57.290001,59.150002,56.950001,58.740002,58.740002,3310700
2023-06-02,59.310001,59.980000,58.709999,59.599998,59.599998,4404600
2023-06-05,59.520000,60.529999,59.310001,59.669998,59.669998,3038500
2023-06-06,59.439999,59.959999,58.980000,59.650002,59.650002,2735100
2023-06-07,59.720001,60.380001,57.380001,57.599998,57.599998,4121800
2023-06-08,57.669998,59.139999,57.590000,58.990002,58.990002,3015900
2023-06-09,59.490002,60.490002,58.959999,59.419998,59.419998,4254800
2023-06-12,60.000000,61.459999,59.660000,61.450001,61.450001,2649800
2023-06-13,62.400002,62.650002,61.279999,62.349998,62.349998,3266800
